GEOID,salesgr500k_1997,salesgr500Slope,totMarkValue_1997,totMarkSlope,perBigMark1997,perMarkSlope,opgr500k_1997,opgr500kSlope,opgr2000acres_1997,slopelargeCropOp,countyCornGrain_1997,SlopeCornGrain,countyCornSilage_1997,cornSilSlope,countyCotton_1997,CottonSlope,countyRice_1997,riceSlope,countySoybean_1997,soybeanSlope,countyWheat_1997,countyWheatSlope,cattlegr500_1997,cattlegr500_slope,ophogsgr1000_1997,hogsSlope,broilgr500000_2002,SlopeBroilOp,layergr100000_2002,layerSlope,turkeyContracts_2002,turkeySlope,Adens_Int,Adens_Slope,CattleAMU_1997,CattleAMUSlope,HogAMU1997,HogAMUSlope,TukeyAMU1997,TurkeyAMUSlope,Broiler_1997,BroilerAMUSlope,LayerAMU1997,LayerAMU
27053,23060000,589960,43984000,719900,52.42815569,0.350618224,14,0.44,1,-0.04,17650,-111.4085948,1927.00,-57.96,NA,NA,NA,NA,14569,56.66,1475,-48.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.961261832,-0.669530082,9591,-140.96,1054.8,-50.776,0,0.0792,4.94,-0.1186,4.01,-0.3062
27055,16102000,3505060,77110000,3156500,20.88185709,2.203656126,20,2.44,9,-0.24,67739,-876.8042292,6276.00,-59.02,NA,NA,NA,NA,33141,-363.76,310,-3.28,3,0.52,7,-0.08,NA,NA,NA,NA,1,-0.02,46.21033433,-2.904194015,51241,-426.68,14243.2,-404.056,0,0,1.45,0.103,0,0.1578
27057,17338000,1187220,24384000,1256660,71.10400262,0.711961123,6,0.2,5,0.04,11193,67.3574352,1442.00,-42.36,NA,NA,NA,NA,0,168.9,215,102.62,1,-0.06,1,-0.06,NA,NA,NA,NA,NA,NA,4.460625316,-0.483302134,10386,-210.66,572,-21.552,0.216,0.04248,0,0.623,2.56,-0.2786
27059,5579000,1354920,25883000,1620180,21.55468841,1.905365424,6,0.94,7,-0.08,42589,-64.19713506,1724.00,-9.72,NA,NA,NA,NA,28658,322.76,1560,-45.2,0,0.04,3,-0.1,NA,NA,NA,NA,NA,NA,10.51621432,-0.877090394,8995,-49.88,3240.4,-147.624,0,-0.00972,4.24,-0.0948,9.04,-0.3616
27061,0,99920,5173000,207960,0,1.248375812,0,0.22,2,0.02,1195,7.758526603,586.00,-23.46,NA,NA,NA,NA,1010,79.08,0,-0.4,0,-0.02,NA,NA,NA,NA,NA,NA,NA,NA,1.559774151,-0.219191647,11630,-298.82,137.6,-3.704,0.342,-0.03492,5.59,-0.1324,3.96,-0.1584
27063,58423000,11623180,148586000,10976840,39.31931676,2.067796498,53,7.4,9,0.72,163053,-197.9508868,2307.00,-49.42,NA,NA,NA,NA,169535,-831.02,245,-12.26,5,0.32,52,-0.3,0,-0.04,NA,NA,1,-0.06,52.25958055,4.580408568,16196,-134.12,70747.6,1801.84,0,0.01008,0,0.1574,0,0.0128
27065,0,879680,17403000,756540,0,2.900712108,2,0.74,4,0.14,14249,169.5306958,4411.00,-197.26,NA,NA,NA,NA,4697,577.32,220,8.98,2,0,3,-0.16,NA,NA,NA,NA,NA,NA,19.70246224,-2.908196535,22278,-606.6,3801.6,-179.248,0.126,0.19044,5.82,-0.1372,0,0
27067,145678000,14069540,225909000,13216640,64.48525734,1.187524489,51,6.1,21,1,132852,2061.713506,6839.00,57.66,NA,NA,NA,NA,108217,192.96,6167,-166.6,1,0.78,20,-0.62,NA,NA,NA,NA,5,0.02,51.93048261,1.006932468,27649,741.54,36120.4,-119.56,49854.204,-205.89552,6.84,0.1348,4.47,-0.3138
27069,15459000,6087740,61189000,4898240,25.2643449,3.065526423,22,4.54,73,0.06,3829,697.7216917,1480.00,-51.14,NA,NA,NA,NA,10858,6347.82,248092,-6817.66,3,0.08,1,-0.06,NA,NA,NA,NA,NA,NA,4.857298718,-0.230358908,12066,-116.86,0,-14.152,0,0,2.6,-0.134,1.88,0.0296
27071,0,83360,3802000,228840,0,0.917152602,2,0.06,2,-0.14,157,125.0873124,714.00,-10.64,NA,NA,NA,NA,0,164.74,1425,-24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742713379,-0.078028704,5862,-120.78,121.6,-4.712,1.386,-0.06516,3.69,0.0882,3.94,-0.0202
27073,32172000,9730300,114343000,9393460,28.13639663,2.5483464,19,7.7,13,0.98,129721,1903.793315,2112.00,-61.82,NA,NA,NA,NA,166829,92.02,25133,-1024.94,2,-0.04,14,0.56,NA,NA,1,-0.06,1,0.06,20.51603234,3.53292186,15505,-50.46,23959.2,1449.64,0,0,1.75,0.663,0,0.1794
27075,0,0,132000,9800,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048795845,-0.007164304,252,-6.7,30.4,-1.584,0,0.00792,0,0,0,0.4484
27077,0,696800,10397000,545580,0,3.895464967,1,0.54,25,-0.86,0,0,NA,NA,NA,NA,NA,NA,1176,1596.36,25742,-809.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.280975443,-0.382268375,4132,-252.9,108.4,-4.08,0,0.01296,3.04,0.0096,3.54,-0.0316
27079,26610000,7075000,83266000,6645660,31.95782192,2.404392115,25,5.14,3,0.54,73353,1121.902456,3045.00,-75.66,NA,NA,NA,NA,72011,1015.5,2273,-85.7,4,-0.02,22,0.48,NA,NA,NA,NA,4,0.24,45.4884984,2.362496289,21022,-254.1,30844.4,792.048,1071.378,11.85948,18.56,-0.5762,0,-0.1636
27081,21322000,6889220,68951000,7188780,30.92340938,2.367451999,14,4.98,5,0.64,72319,2175.58663,6255.00,-187.2,NA,NA,NA,NA,79816,1144.08,8466,-198.14,5,0.06,11,0.02,NA,NA,NA,NA,NA,NA,39.64611322,2.876224506,25809,-219.3,23367.6,1019.016,0.702,-0.04032,3.14,-0.2006,0,0.2636
27083,54543000,15561240,145966000,15573260,37.36692106,2.264176876,57,8.3,16,0.02,153349,1593.893588,5956.00,-66.44,NA,NA,NA,NA,161755,-510.62,4906,-132.38,12,1.08,45,-0.1,NA,NA,NA,NA,1,-0.06,62.13877982,6.204997743,43530,716.68,68780.8,1243.392,3946.896,336.57624,14.2,-0.408,0,0
27085,14663000,7406400,83326000,7160480,17.59714855,3.034607997,14,5.22,7,0.82,84740,1618.588677,5646.00,-60.22,NA,NA,NA,NA,89976,-21.56,4652,-157.54,5,0.36,2,0,NA,NA,NA,NA,NA,NA,32.09073814,-2.328599787,33927,-290.04,9721.6,-302.8,1.458,-0.00504,4.25,0.01,0,0
27087,4688000,3128620,27773000,3133880,16.87970331,3.240741496,5,2.08,22,0.7,6587,2522.957708,1835.00,-61.6,NA,NA,NA,NA,39787,2239.04,62711,-1919.76,2,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,8.737851044,-1.403492843,12801,-352.96,1158,-52.76,0,-8.88178E-19,1.61,-0.0644,0.42,0.212
27089,27001000,11331260,101197000,10707760,26.681621,2.821228346,37,6.96,106,0.98,8807,2238.555935,2147.00,-90.64,NA,NA,NA,NA,37901,13320.92,358770,-7708.54,1,-0.04,0,0.04,NA,NA,NA,NA,NA,NA,3.605553572,-0.436253051,16730,-380.1,517.6,-21.344,0,0,1.49,-0.0212,2.58,0.3406
27091,145761000,24035540,254352000,22662400,57.30680317,1.691701492,110,10.04,13,0.76,193883,2412.690314,1901.00,-46,NA,NA,NA,NA,186158,-800.36,176,-5.62,6,0.2,99,2.42,NA,NA,NA,NA,NA,NA,124.7989748,18.19196793,21776,-163,195024,6777.512,0,98.43264,6.74,-0.6094,0,0.2392
27093,72085000,8558960,140991000,8219720,51.12737692,1.569863221,26,4.28,14,0.28,102308,501.4222374,6529.00,-37.7,NA,NA,NA,NA,99366,-192.64,5888,-244.1,5,0.6,12,-0.34,NA,NA,1,0,2,0.02,45.58932743,-4.331102563,26728,311.1,17976,-652.768,34243.434,-1021.91364,22.71,-0.623,0,0
27095,2458000,756740,27798000,1254640,8.84236276,1.229105995,3,0.54,3,0.02,24785,329.4856753,6590.00,-165.08,NA,NA,NA,NA,7843,821.84,531,2.26,3,0.02,NA,NA,NA,NA,1,-0.06,NA,NA,15.70938763,-1.024687682,24307,-289.32,1668.4,-73.488,5.364,-0.16488,0,59.1704,0,0
27097,71041000,14542400,157857000,14759400,45.00338914,1.921385916,66,8.7,8,0.12,72795,276.7912688,24232.00,-23.76,NA,NA,NA,NA,6749,1561.64,1169,42.94,3,0.76,3,0.96,3,0.14,4,-0.18,3,0.82,42.08966005,6.01726644,82862,447.76,9137.6,1017.944,16056.27,397.53468,15056.25,1643.601,0,0
27099,61425000,17084060,162910000,15955000,37.70486772,2.365818202,72,9.12,23,1,171273,2527.311733,3970.00,-24.74,NA,NA,NA,NA,164305,-116.96,674,-33.68,3,0.74,50,0.48,NA,NA,NA,NA,1,0.14,52.42264769,10.32614658,23586,318.48,64570.4,3225.08,0.378,261.3564,6.13,-0.0778,0,0
27101,34470000,14007020,125707000,13018200,27.42090735,2.893288557,41,9.86,13,0.92,149399,885.1105048,5649.00,-66.82,NA,NA,NA,NA,166533,-203.2,689,-32.64,16,0.54,28,0.76,NA,NA,NA,NA,NA,NA,45.44768827,6.273888109,42398,650.8,42576,1638.744,0,0,0,0.244,5.96,0.2734
27103,95051000,11557000,173151000,11412100,54.89486056,1.468092678,49,5.04,5,0.92,105666,1355.252387,3672.00,-9,NA,NA,NA,NA,106643,-438.98,2329,-52,1,0.16,42,0.82,NA,NA,2,-0.06,NA,NA,95.54910276,6.988572704,19170,550.36,86788.4,1074.888,0,2.22045E-19,7.73,-1.2518,0,0
27105,53421000,21456800,158293000,20228080,33.74817585,2.639137723,52,11.88,12,0.5,167381,750.8854025,5672.00,216.7,NA,NA,NA,NA,174747,-203.16,350,-12.18,17,1.38,70,0.52,NA,NA,NA,NA,0,-0.02,77.05656048,15.31338752,44718,2617.22,87943.6,2899.864,0.45,133.89912,1.75,21.1994,0,0.1452
27107,16900000,10553560,78108000,9416400,21.63670815,3.244598598,21,7.32,61,1.44,18141,4423.592769,2246.00,-89.76,NA,NA,NA,NA,98007,5681.28,193422,-4832.56,1,-0.08,1,0.02,NA,NA,NA,NA,NA,NA,6.075939082,-0.93934306,11145,-339.66,2695.6,-85.264,0,0,0,0.084,2.97,0.1606
27109,30617000,7690480,103669000,7348460,29.53341886,2.338672678,28,5.18,10,0.54,94667,753.425648,7327.00,-171.58,NA,NA,NA,NA,57954,79.12,139,-11.88,3,0.32,9,-0.08,NA,NA,NA,NA,NA,NA,39.45288696,-1.559010728,48796,-283.04,14744.8,-243.64,0,0,16.83,-0.6434,8.27,-0.5142
27111,75369000,10599100,210513000,11256240,35.80253951,1.489337804,52,7.32,32,0.62,125585,3151.671896,29871.00,-832.68,NA,NA,NA,NA,100295,4014.8,79380,-2435.2,7,0.8,7,0.16,NA,NA,NA,NA,1,-0.06,25.79614198,-1.027860064,105775,-1125.58,12301.2,-200.552,13428.486,276.58584,25.26,-0.3278,0,0
27113,3225000,2542980,28737000,2669160,11.22246581,2.94149982,5,2.38,49,-0.22,4157,254.4345157,397.00,14.78285714,NA,NA,NA,NA,13573,4296.3,116442,-2434.12,0,0.32,0,0.02,NA,NA,NA,NA,NA,NA,5.125795554,0.203305373,8355,65.06,0,0,0.144,-0.00576,0,-0.149,3.66,0.0276
27115,11997000,730500,40078000,577060,29.93412845,1.054909056,7,0.54,3,0.06,17215,-229.8267394,8864.00,-155.2,NA,NA,NA,NA,5762,397.86,242,9.16,2,0.2,NA,NA,NA,NA,1,0,NA,NA,9.605291537,-0.849571069,34448,-582.04,881.2,-38.808,0.864,0.0954,6.05,-0.3214,0,0
27117,63318000,12682680,117115000,12399000,54.06480809,1.845027851,35,6.12,8,0.8,84322,542.3171896,6531.00,74.9,NA,NA,NA,NA,85112,-89.3,631,101.3,7,1.34,35,-0.02,NA,NA,NA,NA,NA,NA,82.04253175,20.74362711,38544,1270.76,65554.8,3726.504,0,0,0,0.0856,1.69,-0.254
27119,84931000,19503480,202672000,17030860,41.90564064,2.372091203,108,10.66,151,0.92,38717,3626.689632,4761.00,-184.54,NA,NA,NA,NA,127826,8686.78,419838,-7651.72,6,-0.12,3,0.12,NA,NA,NA,NA,NA,NA,5.595227564,-0.421930378,26832,-675.22,2577.6,244.104,0.342,-0.01872,3.6,0.3204,3.62,0.0188
27121,22803000,8236480,82817000,7601480,27.53420192,2.723604211,24,4.92,23,0.9,89886,1316.826057,6660.00,-38.38,NA,NA,NA,NA,87036,-61.22,19319,-659.58,2,0.34,8,0.18,NA,NA,NA,NA,0,0.02,24.19609509,3.396124397,31042,-318.42,11159.6,1487.144,0,0,17.07,8.718,0,0.3854
27123,4078000,-163120,6236000,-160660,65.39448364,-2.615779346,4,-0.12,NA,NA,0,0,0.00,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03038741,-0.010098704,20,-0.8,0,0,0,0,0,0,0,0.0036
27125,2366000,2744320,24106000,2693020,9.814983821,3.392771604,3,2.16,21,0.26,8222,575.6657572,2016.00,-41.98,NA,NA,NA,NA,20188,2066.22,66084,-445.84,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,10.64526104,-1.004954487,11604,-212.2,271.2,-12.88,0,0,0,-0.0812,0,0.0656
27127,71970000,16442260,208434000,15746520,34.52891563,2.173745093,72,10.74,9,1.38,205820,1382.969304,2817.00,33.42,NA,NA,NA,NA,224056,-885.96,2580,-73.04,11,0.44,60,-0.6,NA,NA,NA,NA,2,0.1,55.38097467,0.206823018,32439,352.8,91548.4,-578.408,2685.6,318.89448,0,0.8768,0,-0.0384
27129,176676000,22247340,299907000,20237980,58.91026218,1.529149584,108,10.26,37,1.36,222304,2338.630286,2840.00,-29.8,NA,NA,NA,NA,235970,-1591.36,6534,-184.94,5,0.36,49,-0.12,NA,NA,1,-0.02,0,0.2,52.68632805,1.733202008,27752,137.58,103045.6,1027.84,7020.108,-283.05504,9.48,-0.0394,0,0.1324
27131,66068000,5570180,127235000,5755160,51.92596377,1.25083919,36,3,9,0.08,86994,216.1834925,5396.00,-123.74,NA,NA,NA,NA,69453,-61.54,1261,-31.08,2,0.14,28,-0.36,NA,NA,NA,NA,2,-0.08,67.98624824,-3.336041909,28843,-363.5,74521.6,-592.072,6404.256,99.94068,36.15,-1.2078,0,0
27133,64717000,16672500,133328000,16349340,48.53969159,1.981570774,53,8.82,16,0.34,117175,709.7203274,4247.00,153.2,NA,NA,NA,NA,114781,-423.36,0,-2.86,12,2.68,39,1.66,NA,NA,NA,NA,NA,NA,89.21103716,22.35979446,39523,2554.62,58068.4,3033.352,0.054,0.01872,3.07,-0.1998,0,0.1934
27135,12700000,5522340,62869000,4944340,20.20073486,3.200019394,16,4.32,78,-0.38,5664,463.6227831,3741.00,-161.92,NA,NA,NA,NA,2863,9699.12,193459,-4935.82,4,0.08,2,-0.06,NA,NA,NA,NA,1,-0.08,6.74345474,-0.456455945,26864,-564.72,1155.2,-1.16,0,170.33976,5.24,0.0126,1.37,0.285
27137,0,222500,10902000,327500,0,1.352135547,0,0.2,3,0.02,0,14.68281037,,NA,NA,NA,NA,NA,0,-1,27,3.14,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,0.803275775,-0.046078974,12872,-140.68,338,-9.968,1.476,0.25344,18.29,1.2786,0,0
27139,12273000,2150460,46097000,2352620,26.62429225,1.658311529,15,1.54,4,0.2,37158,236.1145975,3920.00,-33,NA,NA,NA,NA,30550,362.42,1899,-53.02,2,0.06,6,-0.24,NA,NA,NA,NA,NA,NA,33.28322945,-3.155191009,23527,-293.78,7666,-287.704,1.512,0.03816,15.84,-0.4774,8.28,-0.3312
27141,26284000,3049740,43558000,2641040,60.3425318,1.58716229,27,1.52,6,-0.06,28205,90.30900409,2082.00,-3.16,NA,NA,NA,NA,14847,152.38,280,41.88,3,0.1,4,-0.02,NA,NA,0,0,NA,NA,12.27491889,-0.659534571,10288,-32.88,4264.8,-161.08,0,0.03636,0,46.0256,0,0
27143,61056000,11653020,145816000,11084760,41.87194821,1.955251629,52,6.36,13,1.28,115491,2592.334925,5579.00,-45.46,NA,NA,NA,NA,122664,-51.88,4069,-143.62,3,0.78,32,0.16,NA,NA,2,0,NA,NA,47.61003573,0.582636795,30593,234.06,44564.8,-55.656,0,0.02484,23.12,-0.716,0,0
27145,93341000,24009540,300857000,27181560,31.02503847,1.882645398,89,15.7,8,0.62,162218,1914.525239,47988.00,-55.64,NA,NA,NA,NA,66567,2059.36,4924,42.76,14,2.3,15,-0.14,4,-0.22,4,-0.04,5,0.42,71.34342082,6.617709039,167141,2561.94,36247.6,-5.472,27069.084,1245.83616,13269.46,800.7458,0,0
27147,35552000,10569560,97874000,9460620,36.32425363,2.438963121,33,5.8,12,0.66,100824,763.2189632,2510.00,-47.54,NA,NA,NA,NA,85569,-385.52,578,-8.76,0,0.18,19,1.12,NA,NA,NA,NA,5,0.12,49.63092436,6.202522102,18029,-375.78,30867.2,1550.144,798.966,206.59896,12.01,-0.9542,0,0.3944
27149,56308000,16055640,109848000,15126340,51.2599228,2.128087518,50,5.44,19,0.44,99697,1593.289222,3971.00,433.44,NA,NA,NA,NA,125118,-765.92,43795,-1585.88,10,0.38,23,0.22,NA,NA,1,-0.08,NA,NA,42.18656543,13.3357104,23036,2114.52,34586.4,1778.312,0,0,0,0.176,0,0.3378
27151,48167000,11447660,123452000,10057460,39.01678385,2.283141519,34,6.1,25,0.36,149970,159.441337,2916.00,194.38,NA,NA,NA,NA,152007,-2711.26,12987,-388.48,3,0.42,6,-0.16,NA,NA,NA,NA,2,-0.08,20.68641389,3.594537189,18619,468.38,9243.6,-228.376,0,1141.06428,4.03,0.0966,0,0.3792
27153,42836000,4325220,113910000,5520740,37.60512685,1.109663128,25,2.46,3,0.06,62258,361.6145975,19250.00,-344.54,NA,NA,NA,NA,14843,1672.3,5131,69.16,3,0.9,4,-0.04,NA,NA,NA,NA,2,-0.04,35.64009827,0.34482986,66817,-228.96,6518.8,-79.544,14950.062,476.6184,0,0.6978,0,0
27155,22379000,10275120,73235000,9175400,30.5577934,2.981476264,30,4.94,33,1.5,71123,3277.536153,960.00,146.86,NA,NA,NA,NA,139145,1252,84877,-3575.3,1,0.16,8,-0.16,NA,NA,NA,NA,NA,NA,7.270449775,1.818138912,7085,257.84,7905.6,282.72,0,0,8.18,-0.2672,0,0.1748
27157,15870000,6634060,94552000,6380220,16.78441493,2.646851732,21,4.44,2,0.26,68780,93.8478854,8669.00,113.86,NA,NA,NA,NA,31586,303.56,742,-23.74,11,0.78,9,-0.34,NA,NA,1,-0.06,NA,NA,54.55173032,-1.94354917,64406,-129.66,11200.4,-388.064,1.044,-0.05652,0,-8.702,0,0
27159,33486000,167560,54465000,298660,61.48168549,0.015113183,11,0.68,2,0.2,20819,-130.8035471,7095.00,-197.96,NA,NA,NA,NA,866,677.12,789,-0.44,3,-0.08,0,0,NA,NA,NA,NA,NA,NA,17.47294778,-1.711487308,25161,-505.28,417.6,10.576,0,19.0098,4.85,0.4236,0,-0.1636
27161,51262000,10380800,118958000,10105940,43.09252005,2.0028616,40,6.26,3,0.62,105857,567.7735334,1224.00,87.8,NA,NA,NA,NA,92153,3.52,479,-18.94,4,0.32,33,1.14,NA,NA,NA,NA,5,0.36,72.04243489,13.19624457,13636,77.34,59111.6,2520.312,0,296.02152,0,-0.118,0,0.3944
27163,32417000,1367320,56407000,628780,57.46981758,1.578031974,8,1,3,0,22987,-4.440654843,777.00,-17.42,NA,NA,NA,NA,15622,157.86,0,2.22,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,7.954028866,-0.517691877,7117,-71.64,847.2,-30.768,1.656,-0.07056,19.11,-0.243,9.08,-0.3632
27165,56464000,10591460,120229000,9051420,46.96371092,2.213144335,53,4.64,12,0.84,114543,345.2517053,1011.00,-42.62,NA,NA,NA,NA,115198,-1032.84,412,-5.44,5,-0.22,36,0.62,NA,NA,NA,NA,2,-0.12,56.78502579,15.29676285,9371,-301.84,56500,3748.184,0,0,0,0,0,0.0974
27167,51691000,8281300,103820000,7225380,49.78905798,1.853253696,54,4,67,0.88,37448,4086.018417,985.00,-36.34,NA,NA,NA,NA,142767,1521.82,182847,-6007.72,0,0.04,3,-0.14,NA,NA,NA,NA,NA,NA,4.034834787,-0.823471575,4647,-109.5,5301.2,-211.28,0,0,0,0.1108,0,0.3256
27169,45874000,7483680,122526000,7365620,37.44021677,1.854292128,48,3.1,4,0.2,69343,222.6323329,14139.00,49.56,NA,NA,NA,NA,21186,450.84,115,-1.2,18,0.9,10,-0.2,NA,NA,NA,NA,1,-0.06,59.08518163,1.891349123,83340,-479.48,16932.8,1093,0,0,9.99,-0.1032,0,0
27171,28179000,6478020,92886000,6811880,30.33718752,2.077937089,30,3.16,5,0.72,71288,465.7708049,7497.00,47.1,NA,NA,NA,NA,63171,1176.08,3036,-39.5,3,0.24,4,-0.3,1,-0.12,1,0.04,0,0.36,30.98062692,-2.653759314,45114,-519.08,8549.6,-427.792,0,0.22392,0,37.8472,0,0
27173,33349000,9365200,125787000,8904540,26.51227869,2.367539168,33,7.2,9,0.24,157812,98.42769441,2694.00,-56.26,NA,NA,NA,NA,173195,-1349.58,12699,-494.22,6,0.62,28,-0.62,NA,NA,NA,NA,NA,NA,36.76033593,2.502181825,21262,324.96,47647.2,622.992,0,36.081,2.4,-0.3948,3.23,0.2512
28001,2684000,132900,6001000,144260,44.72587902,0.587066823,3,0,7,-7.11E-18,2511,-106.8676671,0.00,0,2282,-0.48,NA,NA,11700,-165.1,0,0,1,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,5.066714533,-0.695972334,4854,-162.24,86,-4.544,0,0,0,0.018,0,0.0856
28003,0,767860,8266000,691320,0,3.470780273,2,0.3,5,0.08,7076,-108.8226467,0.00,1.08,0,94.96,NA,NA,10339,318.04,0,27.6,1,0.08,NA,NA,NA,NA,NA,NA,NA,NA,10.64290441,-0.897427528,11241,-143.34,1053.2,-42.624,0,0.0036,0,0.0782,0,-0.0846
28005,26889000,2778360,34566000,2787680,77.79031418,0.760840954,22,0.5,5,-0.12,138,-10.81446112,665.00,NA,NA,NA,NA,NA,0,77.92,0,53.2,2,0.12,NA,NA,14,0.6,NA,NA,NA,NA,22.5624824,2.713079696,21220,-220.6,56.4,0.688,0,0.01008,22695.1,1245.8824,6.45,0.0796
28007,8075000,400260,14645000,270440,55.13827245,1.52588067,8,0.06,12,-0.18,876,31.12824011,0.00,26.05714286,9739,-451.48,0,0,2062,37.24,0,0,2,-0.1,NA,NA,2,-0.02,NA,NA,NA,NA,8.515163326,-1.122775474,14667,-365.96,135.2,-4.328,0,0.0108,0,-57.365,3.13,0.195
28009,2338000,343260,8402000,250640,27.82670793,1.974917142,3,0.22,8,-0.22,7740,-254.1725784,40.00,-2.153846154,2513,-248.72,NA,NA,15338,-117.2,2116,-53.62,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,9.909665397,-1.094087573,7909,-229.42,37.6,-1.248,0,0,0,0,0.46,0.2244
28011,115074000,6278880,161809000,5246440,71.11718137,1.105908067,91,2.78,72,-1.08,14014,1441.104366,0.00,0,68518,-3516.9,74465,-2691.8,245537,2246.5,39439,-1216.16,1,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,1.270734725,-0.235230665,3090,-98.38,195.6,-8.496,0,0,0,0.036,0,0.0198
28013,9583000,2576380,24887000,2403940,38.50604733,2.146012673,10,1.52,9,0.12,6016,61.77353342,502.00,-23.72,21499,-594.9,0,0,15516,591.98,242,24.6,1,-0.06,1,-0.02,NA,NA,NA,NA,NA,NA,11.17196928,-1.278009237,14524,-304.96,2087.6,-83.504,0,0.0108,0.21,0.0136,1.76,0.1246
28015,6783000,1341560,16019000,1380800,42.34346713,1.900271269,8,0.9,9,0.24,4145,234.4972715,680.00,-4.82,13042,243.4,0,0,8731,344.32,1230,18.7,1,0.14,NA,NA,NA,NA,NA,NA,NA,NA,11.27054809,-0.380194346,17309,-112.96,338.8,-10.592,1.242,-0.04968,0,0.0368,5.09,-0.1704
28017,19727000,3599940,30463000,3681980,64.7572465,1.546648971,14,1.62,9,-0.1,4789,148.8622101,255.00,-13.01142857,3002,-117.44,NA,NA,23838,683.46,0,-12.1,8,-0.12,8,-0.06,0,0.08,NA,NA,NA,NA,25.32456071,7.953535808,21604,-286.2,14173.6,2353.4,0,0.0378,0.22,-0.0088,0,0.0674
28019,6435000,81360,8636000,182120,74.51366373,-0.464227571,5,0.02,5,-0.22,446,15.13233288,0.00,0,1167,-46.68,0,0,0,36,0,0.42,1,-0.04,5,-0.06,NA,NA,NA,NA,NA,NA,16.44375274,1.031608416,6357,-69.38,11592.4,292.608,0,-0.00432,0,0.015,0,0.233
28021,3104000,240400,6444000,196000,48.16883923,1.567062845,3,0.1,8,-0.16,3299,-43.37244202,290.00,NA,2045,-17.32,NA,NA,2702,49.14,0,0.14,4,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,9.436246667,-0.717398593,11880,-168.9,371.2,-12.304,0,0,0,0,0,0.0752
28023,2718000,1478740,5094000,1486100,53.35689046,2.138326643,3,0.42,1,0.12,237,-11.35061392,NA,NA,NA,NA,NA,NA,0,0,0,-0.96,NA,NA,1,-0.04,4,0.08,NA,NA,NA,NA,5.847850804,1.574046028,9491,-142.7,0,2.256,0,0.01368,0,704.1626,3.38,0.1468
28025,2233000,3855300,12429000,3675260,17.96604715,4.104449971,3,0.64,12,0.08,4085,-62.8574352,0.00,0,2462,-171.82,NA,NA,16612,-522.26,445,-8.96,4,0.12,0,0.1,NA,NA,NA,NA,NA,NA,19.48604058,-0.281793975,21100,-58.56,35.2,-1.408,0,-0.05796,0,0.0274,3.41,0.1418
28027,83510000,4797260,100954000,4211080,82.72084316,0.851466576,64,2.18,46,0.4,9084,828.558663,0.00,0,86045,-722.18,7652,-110.74,141034,-995.12,15598,-273.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579032278,0.027366641,678,12.08,60,-4.248,0,0,0,0,0,0
28029,42893000,2220940,51944000,2024320,82.57546589,0.800380567,31,-0.08,4,0.14,0,28.36016371,,-12,3244,-129.76,NA,NA,0,0,0,0,5,-0.04,1,-0.06,10,0.52,NA,NA,NA,NA,20.32646517,0.659474267,25437,-484.78,0,-7.808,0,-0.00432,19775.86,758.0312,6.89,0.0864
28031,33209000,11461920,48641000,11028040,68.27367858,1.509994195,31,3.7,2,0.24,1626,-75.63983629,0.00,0,0,0,NA,NA,1386,50.46,1014,-36,6,0.46,NA,NA,15,2.38,NA,NA,NA,NA,51.23174397,22.61053458,23639,1655.98,137.6,-5.984,0,0.02592,29013.05,3196.7042,0,0
28033,19789000,1171100,27263000,1055480,72.58555551,1.001810675,19,0.52,15,0.04,12924,-443.0436562,0.00,0,11785,-338.7,2650,-34.94,41152,19.78,2379,-117.02,3,-0.16,NA,NA,0,0.06,NA,NA,NA,NA,10.72324609,-1.881676354,14561,-464.26,0,-0.288,0,-0.01944,0.98,-0.0956,0,0.3992
28035,9066000,242860,15935000,3180,56.89363037,1.546097119,10,-0.04,3,-0.1,398,-16.31787176,0.00,0,0,0,NA,NA,NA,NA,NA,NA,2,-0.1,NA,NA,1,-0.04,NA,NA,NA,NA,15.63582893,-1.401243507,8040,-79.86,69.6,-1.896,0,0,9090.7,-256.5826,2.64,0.0664
28037,0,156600,3686000,146480,0,1.488451668,1,0.14,2,0.02,1109,-32.70668486,0.00,0,NA,NA,NA,NA,0,77.52,0,0,0,0.02,NA,NA,1,-0.06,NA,NA,NA,NA,4.377727142,-0.171206036,5777,-111.3,0,2.04,0,0.00648,0,59.2848,1.15,-0.046
